seed_spec	current_label	current_score	benchmark_label	benchmark_score	delta_current_minus_benchmark	ratio_current_over_benchmark	current_log	benchmark_log
1001,3000	iter19_particle_posterior_v2_late	281907.422478	NO_MATCHING_BENCHMARK	NA	NA	NA	benchmarks/20260629T064641Z_iter19_particle_posterior_v2_late/run_1001_3000.log	NA
