label	solution	seed_spec	score	seconds	log
iter19_defer_weak_kill_leftovers	Battleships.rs	1,1000	139729.033399	14	benchmarks/20260626T032437Z_iter19_defer_weak_kill_leftovers/run_1_1000.log
