seed_spec	current_label	current_score	benchmark_label	benchmark_score	delta_current_minus_benchmark	ratio_current_over_benchmark	current_log	benchmark_log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	random_1000	206006.000000	-40608	0.80288	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T161439Z_random_1000/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter1_1000	175604.000000	-10206	0.941881	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T161442Z_iter1_1000/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter2_hit_compatible_heatmap_reference	172466.000000	-7068	0.959018	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T162004Z_iter2_hit_compatible_heatmap/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter3_kill_segment_reference	168720.000000	-3322	0.980311	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T162346Z_iter3_kill_segment_inference/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter4_hit_required_heatmap_reference	167001.000000	-1603	0.990401	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T164439Z_iter4_hit_required_heatmap/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter5_single_hit_damped_chase_reference	166948.000000	-1550	0.990716	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T165229Z_iter5_single_hit_damped_chase/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter6_normalized_hunt_heatmap_reference	166703.000000	-1305	0.992172	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T165518Z_iter6_normalized_hunt_heatmap/run_1_1000.log
1,1000	tune_s2_a0p60_sh0p50_cb0p0000	165398.000000	iter7_blended_heatmap_a50_reference	165996.000000	-598	0.996398	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log	benchmarks/20260624T165925Z_iter7_blended_heatmap_a50/run_1_1000.log
