label	solution	seed_spec	score	seconds	log
tune_s2_a0p60_sh0p50_cb0p0000	/home/gughan/mm165/Battleships.rs	1,1000	165398.000000	8	benchmarks/20260624T171515Z_tune_s2_a0p60_sh0p50_cb0p0000/run_1_1000.log
