label	solution	seed_spec	score	seconds	log
iter30_iter28_touching_leftover_defer_size1	Battleships.rs	5001,10000	659174.572380	68	benchmarks/20260630T065909Z_iter30_iter28_touching_leftover_defer_size1/run_5001_10000.log
