label	solution	seed_spec	score	seconds	log
iter19_touching_leftover_defer_size1	Battleships.rs	1001,3000	281439.422478	29	benchmarks/20260629T061118Z_iter19_touching_leftover_defer_size1/run_1001_3000.log
